Date,Open,High,Low,Close,Adj Close,Volume
2019-08-08,18.500000,18.500000,17.700001,17.700001,17.700001,1200
2019-08-09,18.500000,18.500000,17.700001,17.700001,17.700001,100
2019-08-12,17.870001,18.150000,17.850000,18.150000,18.150000,2300
2019-08-13,17.139999,17.750000,17.139999,17.750000,17.750000,700
2019-08-14,17.610001,17.980000,17.549999,17.950001,17.950001,4600
2019-08-15,17.360001,18.059999,17.010000,17.010000,17.010000,8700
2019-08-16,17.010000,17.010000,17.010000,17.010000,17.010000,0
2019-08-19,17.000000,17.620001,16.410000,16.469999,16.469999,2900
2019-08-20,16.469999,16.469999,16.469999,16.469999,16.469999,0
2019-08-21,16.330000,16.590000,16.330000,16.570000,16.570000,400
2019-08-22,16.139999,16.650000,16.020000,16.650000,16.650000,5100
2019-08-23,16.900000,17.990000,16.209999,17.309999,17.309999,1500
2019-08-26,16.820000,17.559999,16.709999,17.370001,17.370001,3400
2019-08-27,17.049999,17.420000,16.969999,17.410000,17.410000,6200
2019-08-28,18.240000,18.500000,17.320000,17.520000,17.520000,2100
2019-08-29,17.510000,17.510000,17.510000,17.510000,17.510000,200
2019-08-30,17.110001,17.750000,17.049999,17.750000,17.750000,2300
2019-09-03,16.530001,17.000000,16.000000,16.770000,16.770000,7300
2019-09-04,16.760000,16.760000,16.760000,16.760000,16.760000,300
2019-09-05,16.350000,16.900000,16.250000,16.900000,16.900000,400
2019-09-06,17.139999,17.600000,16.549999,17.000000,17.000000,5800
2019-09-09,17.000000,17.000000,17.000000,17.000000,17.000000,300
2019-09-10,17.450001,17.549999,17.150000,17.150000,17.150000,500
2019-09-11,17.059999,17.160000,17.030001,17.160000,17.160000,500
2019-09-12,17.160000,17.160000,17.160000,17.160000,17.160000,0
2019-09-13,17.010000,17.100000,17.000000,17.049999,17.049999,1000
2019-09-16,17.750000,17.750000,14.560000,14.560000,14.560000,8700
2019-09-17,14.580000,14.850000,13.730000,14.020000,14.020000,1100
2019-09-18,14.500000,16.420000,13.590000,13.590000,13.590000,7400
2019-09-19,12.510000,13.530000,12.510000,13.530000,13.530000,2400
2019-09-20,13.510000,14.760000,13.490000,14.760000,14.760000,11300
2019-09-23,14.530000,14.990000,13.650000,14.990000,14.990000,12100
2019-09-24,14.990000,14.990000,14.990000,14.990000,14.990000,100
2019-09-25,14.990000,14.990000,14.990000,14.990000,14.990000,100
2019-09-26,15.170000,15.170000,14.650000,14.750000,14.750000,1900
2019-09-27,14.730000,14.730000,14.730000,14.730000,14.730000,500
2019-09-30,15.870000,19.180000,14.880000,18.780001,18.780001,28400
2019-10-01,20.059999,23.879999,19.549999,20.590000,20.590000,12200
2019-10-02,20.020000,20.740000,19.510000,19.719999,19.719999,3200
2019-10-03,20.129999,20.129999,19.410000,19.410000,19.410000,1000
2019-10-04,20.500000,20.500000,19.459999,19.500000,19.500000,2100
2019-10-07,19.590000,20.000000,19.590000,20.000000,20.000000,800
2019-10-08,20.000000,20.000000,20.000000,20.000000,20.000000,100
2019-10-09,19.610001,19.680000,19.180000,19.180000,19.180000,3500
2019-10-10,19.190001,19.190001,19.180000,19.180000,19.180000,600
2019-10-11,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-14,19.680000,19.680000,19.680000,19.680000,19.680000,200
2019-10-15,19.219999,19.219999,19.219999,19.219999,19.219999,400
2019-10-16,19.219999,19.219999,19.219999,19.219999,19.219999,400
2019-10-17,19.240000,19.680000,19.240000,19.680000,19.680000,300
2019-10-18,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-21,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-22,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-23,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-24,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-25,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-28,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-29,19.680000,19.680000,19.680000,19.680000,19.680000,100
2019-10-30,17.260000,17.260000,17.260000,17.260000,17.260000,200
2019-10-31,18.709999,18.709999,18.709999,18.709999,18.709999,100
2019-11-01,18.709999,18.709999,18.709999,18.709999,18.709999,1000
2019-11-04,18.709999,18.709999,18.709999,18.709999,18.709999,100
2019-11-05,18.709999,18.709999,18.709999,18.709999,18.709999,100
2019-11-06,16.870001,16.870001,16.870001,16.870001,16.870001,200
2019-11-07,16.870001,16.870001,16.870001,16.870001,16.870001,100
2019-11-08,16.870001,16.870001,16.870001,16.870001,16.870001,100
2019-11-11,16.870001,16.870001,16.870001,16.870001,16.870001,0
2019-11-12,16.870001,16.870001,16.870001,16.870001,16.870001,200
2019-11-13,18.000000,20.000000,16.959999,17.000000,17.000000,12200
2019-11-14,18.680000,20.000000,17.740000,17.740000,17.740000,600
2019-11-15,18.990000,20.000000,18.990000,19.950001,19.950001,8100
2019-11-18,19.760000,19.760000,19.760000,19.760000,19.760000,300
2019-11-19,18.719999,21.360001,18.719999,21.360001,21.360001,110600
2019-11-20,22.000000,22.000000,21.500000,21.500000,21.500000,2400
2019-11-21,21.950001,24.500000,21.950001,24.500000,24.500000,1700
2019-11-22,22.010000,23.950001,22.010000,22.080000,22.080000,6600
2019-11-25,22.840000,22.860001,22.840000,22.860001,22.860001,400
2019-11-26,22.010000,22.070000,22.010000,22.070000,22.070000,200
2019-11-27,22.000000,22.070000,22.000000,22.070000,22.070000,500
2019-11-29,22.070000,22.070000,22.070000,22.070000,22.070000,0
2019-12-02,22.240000,22.240000,22.000000,22.000000,22.000000,1600
2019-12-03,22.990000,22.990000,22.990000,22.990000,22.990000,300
2019-12-04,22.500000,22.500000,22.500000,22.500000,22.500000,300
2019-12-05,22.500000,22.990000,22.480000,22.990000,22.990000,1800
2019-12-06,22.500000,22.500000,22.000000,22.000000,22.000000,1000
2019-12-09,22.000000,22.000000,21.370001,21.370001,21.370001,1600
2019-12-10,21.370001,21.799999,21.370001,21.799999,21.799999,600
2019-12-11,21.840000,22.000000,21.840000,22.000000,22.000000,1600
2019-12-12,21.459999,21.459999,21.459999,21.459999,21.459999,300
2019-12-13,21.379999,21.900000,21.379999,21.900000,21.900000,300
2019-12-16,21.549999,21.549999,21.360001,21.360001,21.360001,2100
2019-12-17,21.379999,21.379999,21.360001,21.360001,21.360001,1500
2019-12-18,21.000000,21.000000,21.000000,21.000000,21.000000,200
2019-12-19,21.000000,21.110001,21.000000,21.070000,21.070000,1300
2019-12-20,21.000000,21.250000,21.000000,21.250000,21.250000,1500
2019-12-23,20.750000,21.500000,20.750000,21.500000,21.500000,3700
2019-12-24,21.500000,21.500000,21.500000,21.500000,21.500000,0
2019-12-26,20.240000,21.510000,20.240000,21.510000,21.510000,700
2019-12-27,21.750000,21.750000,20.000000,20.000000,20.000000,1100
2019-12-30,20.750000,20.750000,20.750000,20.750000,20.750000,200
